CC,vocabulary,length,difficulty,effort,time,mi_index,LOC,loops,comparisons,variables,string_literals,numeric_literals,math_operations,Maxnested_blocks,unique_words,false,none,true,and,as,assert,async,await,break,class,continue,def,del,elif,else,except,finally,for,from,global,if,import,in,is,lambda,nonlocal,not,or,pass,print,raise,return,try,while,with,yield,accuracy
2,10,12,1.7142857142857142,68.33680652339717,3.796489251299843,100.0,4,1,0,6,0,2,5,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,5,7,1.3333333333333333,21.67132888561538,1.2039627158675212,92.8189742843856,14,1,0,5,3,4,1,2,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,15,18,2.1818181818181817,153.43424884571635,8.52412493587313,83.71924023037602,17,1,0,7,2,4,5,2,26,0,0,0,1,0,0,0,0,0,1,0,4,0,0,0,0,0,1,1,0,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,47,93,8.243243243243244,4258.267912914492,236.57043960636065,68.57691681801592,35,0,0,8,0,19,29,3,32,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
3,9,15,2.5,118.87218755408671,6.604010419671484,91.20719240214869,13,1,0,4,1,14,4,2,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,17,21,2.1538461538461537,184.87908851193845,10.27106047288547,60.92078799310967,12,2,0,11,0,8,6,3,16,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,1
2,4,6,2.0,24.0,1.3333333333333333,98.63296312822533,7,1,0,4,0,0,3,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4,20,26,3.642857142857143,409.34833241576024,22.74157402309779,80.5623099794296,19,0,0,4,3,7,1,2,21,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,3,0,1,1,0,0,4,3,0,0,3,1,0,0,0,0,1
4,12,21,3.5,263.494743803005,14.638596877944723,90.52363321947858,11,2,0,7,1,3,6,2,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1
11,27,51,7.157894736842105,1735.7841955266222,96.43245530703456,65.75510290921638,21,3,1,9,0,16,4,2,15,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,0,4,1,2,0,0,0,0,2,0,0,0,1,0,1,0,0,1
4,11,21,5.833333333333333,423.78037328306897,23.54335407128161,91.15595793386123,12,1,0,5,0,6,4,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
9,40,78,7.548387096774194,3133.413922189811,174.07855123276727,77.35855805180296,23,5,3,9,0,25,12,2,16,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,2,0,0,0
2,13,14,2.0,103.61231210795059,5.75623956155281,88.75328362891098,13,2,0,7,0,5,2,2,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,2,0,0,0,1,0,0,0,0,3,0,0,0,0,0
5,29,54,2.88,755.5132043622401,41.97295579790223,66.99316917788495,38,6,2,12,0,5,16,3,32,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,6,1,0,4,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,19,39,4.642857142857143,769.1783033271064,42.73212796261702,80.62446834458996,28,1,0,11,0,21,7,2,17,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,12,16,1.5,86.03910001730776,4.779950000961542,88.87092666470573,17,2,0,7,0,12,4,2,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,24,36,4.735294117647059,781.6012545347007,43.42229191859448,73.27089397125097,26,5,0,14,0,17,7,2,26,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,1,4,0,0,0,2,0,0,0,0,1,0,1,0,0,0
0,0,0,0.0,0.0,0.0,0.0,0,8,4,0,2,39,5,4,52,0,0,1,2,0,0,0,0,0,1,0,5,0,0,1,0,0,8,1,0,8,2,10,1,0,0,1,0,0,0,0,2,0,0,0,0,1
9,17,33,7.7,1038.6243079617113,57.7013504423173,82.61853572956616,24,2,1,10,0,13,4,3,19,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,4,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,14,18,2.4,164.4777326328885,9.13765181293825,96.07566461313452,7,0,0,6,0,11,9,0,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,13,18,3.75,249.77968097452373,13.876648943029096,80.39871733444268,25,2,1,9,0,29,2,2,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0
6,13,17,3.125,196.5858600262455,10.92143666812475,62.29892538731927,13,3,1,10,0,11,1,2,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1,0,0,0.0,0.0,0.0,100.0,5,0,0,1,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,12,16,2.5,143.39850002884626,7.966583334935903,91.55458131984864,10,1,1,4,0,14,3,2,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,21,38,4.8,801.1586979148459,44.508816550824776,77.8938835290424,18,3,2,12,0,13,4,3,19,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,38,61,4.17741935483871,1337.290432014439,74.29391288969106,66.53455765368223,53,5,8,12,0,32,3,3,29,5,0,2,1,0,0,0,0,0,1,0,6,0,0,1,0,0,4,0,0,7,0,5,0,0,0,2,0,0,0,0,9,0,1,0,0,1
5,22,30,3.75,501.68605709669595,27.87144761648311,58.171769275278706,16,3,1,6,0,12,8,2,16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,27,65,6.142857142857143,1898.5586526495567,105.47548070275315,82.15402126304893,19,1,4,8,0,14,15,2,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
4,28,51,3.6956521739130435,906.0818950921614,50.33788306067564,77.18501602345177,22,1,3,6,0,14,14,6,21,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,10,14,1.7142857142857142,79.7262742772967,4.4292374598498165,83.35703968472455,26,1,0,5,3,12,0,4,22,0,0,0,0,0,0,0,0,1,1,0,5,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,1
3,30,65,5.125,1634.6079296620876,90.81155164789375,76.08328423741476,31,0,0,7,0,25,10,2,15,5,0,3,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,1
3,8,8,1.5,36.0,2.0,98.80316736246638,7,1,1,2,0,15,1,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,27,39,5.473684210526316,1015.0433530934226,56.39129739407903,80.28197914351652,24,2,1,10,0,7,11,2,18,2,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,4,1,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0
5,34,77,8.0,3133.8771102102096,174.1042839005672,72.92780829264667,37,1,8,10,13,17,8,3,23,0,0,0,4,0,0,0,0,0,1,0,4,0,3,0,0,0,1,0,0,2,0,1,0,0,0,0,3,0,0,0,2,0,0,0,0,1
2,7,12,1.6,53.901214503506004,2.9945119168614447,91.89829491759579,8,1,0,5,0,1,4,1,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,49,85,7.3076923076923075,3487.598614710024,193.75547859500134,59.03494259134145,47,0,4,12,0,27,19,3,27,0,2,0,2,0,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,8,0,0,0,0,1
2,14,18,2.4,164.4777326328885,9.13765181293825,71.8635412372508,27,1,0,8,4,10,9,3,24,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1
5,12,24,4.0,344.15640006923104,19.11980000384617,88.83325139303203,13,1,1,4,0,11,5,3,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,13,17,2.2222222222222223,139.7943893519968,7.766354963999823,88.67845459086185,14,1,0,6,0,10,1,2,15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,21,25,2.5,274.5198389236726,15.251102162426255,75.45244388726596,35,4,3,6,1,12,2,2,24,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0,0,4,0,0,2,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,1
2,21,27,3.6,426.93325349409554,23.718514083005307,88.57900905466337,12,0,0,9,4,26,9,0,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,11,15,1.1111111111111112,57.65719364395497,3.203177424664165,76.31298689749089,26,3,0,14,3,5,3,3,28,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,2,0,3,0,0,1,0,4,0,0,0,0,0,0,0,0,6,0,0,0,0,1
0,0,0,0.0,0.0,0.0,0.0,0,2,1,0,0,58,29,3,19,0,0,0,1,0,0,0,0,0,1,0,5,0,0,0,0,0,2,0,0,6,0,2,0,0,0,1,0,0,0,0,4,0,0,0,0,1
2,24,34,1.5714285714285714,244.9679964671018,13.609333137061212,45.56706816591889,41,1,0,5,1,10,10,2,28,0,0,0,0,0,0,0,0,0,1,0,8,4,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,1
4,8,8,1.5,36.0,2.0,95.33559864959062,10,1,1,4,0,1,0,2,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,12,21,2.3333333333333335,175.66316253533668,9.759064585296482,77.00311267554116,19,1,0,5,2,3,7,3,21,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,2,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,19,28,1.6875,200.7145750102094,11.150809722789411,75.88917449900906,27,0,0,6,2,12,8,1,21,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
4,19,33,5.076923076923077,711.6912403292406,39.53840224051336,89.20814751316134,12,1,1,7,0,5,9,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,23,42,5.117647058823529,972.2997286724898,54.0166515929161,83.4744933358266,13,1,5,5,7,8,15,2,11,0,0,0,4,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,9,18,4.8,273.8815201246158,15.2156400069231,88.30143497818068,16,0,1,2,0,5,6,2,16,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
4,14,18,2.4,164.4777326328885,9.13765181293825,89.65955314718798,13,2,0,6,0,6,6,2,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,9,11,1.75,61.021056277764515,3.3900586820980285,92.41639881474502,13,2,0,6,0,5,2,2,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5,11,21,4.0,290.592255965533,16.14401422030739,88.27831252543685,14,2,2,7,0,9,4,3,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,24,33,5.25,794.3447532499405,44.13026406944114,76.99752357270843,36,1,1,8,0,17,3,3,30,0,1,0,1,0,0,0,0,0,1,0,3,0,0,2,0,0,1,0,0,7,1,5,1,0,0,1,0,0,0,0,2,0,0,0,0,1
4,16,19,2.727272727272727,207.27272727272725,11.515151515151514,76.5875622339875,33,3,1,10,15,13,2,3,30,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,3,0,0,4,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10,14,20,6.5,494.95613986748856,27.497563325971587,90.20589406382729,12,4,1,4,0,6,2,1,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,4,0,3,0,0,0,1,0,0,0,0,3,0,1,0,0,0
14,27,49,5.25,1223.1948099315525,67.95526721841958,69.24163170531202,33,7,5,14,1,12,4,3,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,5,1,5,0,0,0,0,0,0,0,0,1,0,2,0,0,0
5,8,12,1.3333333333333333,48.0,2.6666666666666665,87.49099789249745,11,3,0,8,0,1,3,3,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,12,15,1.0,53.77443751081735,2.987468750600964,84.42733421463278,9,1,0,6,0,5,5,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,23,41,5.90625,1095.4087999214312,60.85604444007951,72.6947410814554,23,4,1,8,0,11,10,4,16,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,3,1,2,0,0,0,1,0,0,0,0,1,0,2,0,0,0
5,11,30,3.75,389.186057096696,21.62144761648311,82.31192880533348,23,5,0,9,0,26,5,3,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
10,28,69,7.666666666666667,2543.0907537684725,141.28281965380404,67.67174195144234,23,6,0,15,0,21,20,3,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,0,0,3,0,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4,3,3,0.5,2.3774437510817346,0.1320802083934297,99.97867850758921,11,1,1,4,3,0,2,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,14,19,3.3333333333333335,241.13247839698158,13.39624879983231,84.72670594867387,14,2,0,7,1,13,4,3,12,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
6,12,13,2.0,93.20902501875007,5.178279167708337,92.64774553461942,11,2,2,6,0,21,1,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,3,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,1
5,25,37,4.861111111111111,835.2491341330928,46.40272967406071,62.817241095375834,35,3,4,9,1,6,3,3,24,1,0,1,2,0,0,0,0,1,1,0,4,0,0,0,0,0,3,2,0,3,2,4,0,0,0,0,1,0,0,0,3,0,0,0,0,0
4,9,14,3.2,142.01264006461562,7.889591114700868,89.97534813272208,15,1,0,5,0,20,1,2,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0
5,14,15,2.7777777777777777,158.6397884190668,8.813321578837044,88.81800007488705,16,2,1,8,0,14,3,3,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
4,19,27,1.6875,193.54619733127336,10.752566518404075,67.6597093115192,33,1,0,9,29,11,3,2,24,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,1,0,0,6,0,7,0,0,0,11,0,0,0,5,1,0,0,0,0,1
4,14,24,3.2,292.404858014024,16.244714334112444,88.35345213827325,15,1,0,5,0,7,5,2,13,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
2,5,6,1.3333333333333333,18.575424759098897,1.0319680421721609,76.47338445371699,4,0,0,1,1,2,2,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4,16,27,4.090909090909091,441.8181818181818,24.545454545454547,85.07781367744704,18,1,2,6,6,6,6,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
3,15,24,2.909090909090909,272.7719979479402,15.153999885996676,79.8853583220475,20,2,2,6,0,12,9,3,13,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,1
1,2,2,0.5,1.0,0.05555555555555555,100.0,5,0,0,2,4,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,16,30,3.3333333333333335,400.0,22.22222222222222,87.04504125170278,11,2,2,5,0,8,10,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,7,9,1.2,30.319433158222125,1.6844129532345624,89.97224276377189,19,1,0,4,0,10,2,3,16,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,0,2,0,0,0,0,1
3,5,6,0.5,6.965784284662087,0.3869880158145604,71.88621556846499,7,2,0,6,0,1,0,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6,19,30,3.5714285714285716,455.13509072609844,25.28528281811658,87.36551369507028,12,3,0,10,0,7,6,2,14,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0
3,9,12,2.0,76.0782000346155,4.226566668589751,96.2272476932829,8,1,1,5,0,5,4,2,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,20,51,1.8888888888888888,416.3457398074826,23.130318878193478,91.59586698788317,10,2,0,7,1,12,17,6,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,40,80,6.625,2820.621890290302,156.701216127239,72.42102438986004,31,3,0,14,0,21,20,3,22,1,0,1,2,0,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0
5,16,18,3.6,259.2,14.399999999999999,85.38318190482977,11,1,1,8,0,3,2,2,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
5,10,12,2.6666666666666665,106.3016990363956,5.905649946466422,87.18102596194781,11,1,1,5,1,6,1,2,13,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0
3,44,60,5.882352941176471,1926.8582183425756,107.04767879680975,59.843817963773326,51,6,5,14,0,34,17,5,37,0,0,0,1,0,0,0,0,0,1,0,5,0,1,0,0,0,6,3,0,6,3,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0
8,13,18,1.8,119.8942468677714,6.660791492653967,87.95466070353653,17,2,2,7,0,8,1,2,15,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0
4,9,10,1.5,47.548875021634686,2.6416041678685938,90.63165060358384,13,1,0,4,0,18,0,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2,2,2,0.5,1.0,0.05555555555555555,100.0,9,1,0,6,0,9,0,1,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,9,9,1.5,42.793987519471216,2.377443751081734,95.14095906131315,11,1,0,6,0,11,3,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7,18,26,3.269230769230769,354.44362512259653,19.691312506810917,95.45057147844841,6,4,2,5,0,5,4,2,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,0,4,0,0,0,1,0,0,0,0,2,0,0,0,0,0
8,13,18,3.4375,228.9647075599801,12.720261531110005,89.73988857671013,14,4,0,6,0,5,1,2,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5,16,20,2.9545454545454546,236.36363636363637,13.131313131313131,94.87295766510096,7,1,2,3,1,20,4,1,9,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0
9,14,18,2.4,164.4777326328885,9.13765181293825,87.36982070011916,17,4,3,12,0,0,1,2,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,3,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5,22,43,5.25,1006.7166879073698,55.92870488374277,85.84213116851672,14,2,2,3,0,20,11,2,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,6,6,1.0,15.509775004326936,0.861654166907052,97.06896863866332,11,1,0,5,0,1,2,1,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1,7,9,1.2,30.319433158222125,1.6844129532345624,99.5843985341589,7,0,0,3,1,6,3,0,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,22,33,5.133333333333334,755.4277161971582,41.96820645539768,86.94114646737086,12,2,1,5,0,7,7,2,12,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0
14,18,24,4.0,400.31280013846197,22.23960000769233,73.46751971260356,27,7,3,13,0,12,1,9,19,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,7,0,0,5,0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,5,6,1.3333333333333333,18.575424759098897,1.0319680421721609,97.08431395233181,10,0,0,1,0,8,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
7,21,33,2.588235294117647,375.15558222792714,20.8419767904404,82.86339137100063,14,5,1,9,0,7,10,3,13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,1,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1
3,31,36,4.173913043478261,744.4218455955236,41.35676919975131,61.408680181255505,38,2,4,18,1,18,5,3,39,0,0,0,1,0,0,0,0,0,2,0,4,0,0,0,0,0,1,1,0,5,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0
4,18,29,2.7142857142857144,328.23266797067345,18.23514822059297,80.25675359800816,27,3,2,9,0,14,7,3,22,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,3,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,1
9,27,37,4.2,738.9095178362031,41.05052876867795,55.172874619911134,19,4,0,17,1,22,4,4,27,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,4,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3,11,12,2.2857142857142856,94.88726725405158,5.27151484744731,89.94595864802055,13,2,0,8,5,3,5,1,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8,19,23,3.4615384615384617,338.2003828010854,18.788910155615856,82.62039394111424,23,5,0,17,10,13,4,2,27,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,3,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,14,15,2.7777777777777777,158.6397884190668,8.813321578837044,94.06430954075678,9,1,2,3,0,7,3,2,7,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
7,18,21,2.0,175.1368500605771,9.729825003365395,65.75816402726987,11,2,0,10,19,3,2,1,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,3,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4,9,12,2.0,76.0782000346155,4.226566668589751,84.91826100256692,17,0,3,5,0,5,1,2,18,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1
1,32,63,7.0,2205.0,122.5,83.4485640382792,16,1,2,7,0,11,17,3,14,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,3,1,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0
